Module,Path,baseline,node22,node20,node18,bun,deno,workerd,wranglerV3,wranglerUnenv
fs,fsyncSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,ftruncate,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,ftruncateSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,futimes,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,futimesSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,glob,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
fs,globSync,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
fs,lchmod,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,lchmodSync,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,stub
fs,lchown,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,lchownSync,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,stub
fs,link,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,linkSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,lstat,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,lstatSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,lutimes,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,lutimesSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,mkdir,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,mkdirSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,mkdtemp,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,mkdtempSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,open,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,openAsBlob,supported,supported,supported,unsupported,supported,unsupported,unsupported,unsupported,stub
fs,openSync,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,opendir,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,opendirSync,supported,supported,supported,supported,unsupported,supported,unsupported,unsupported,stub
fs,promises.*self*,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.access,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,promises.appendFile,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,promises.chmod,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,promises.chown,supported,supported,supported,supported,supported,supported,unsupported,unsupported,stub
fs,promises.constants.*self*,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.COPYFILE_EXCL,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.COPYFILE_FICLONE,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.COPYFILE_FICLONE_FORCE,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.EXTENSIONLESS_FORMAT_JAVASCRIPT,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
fs,promises.constants.EXTENSIONLESS_FORMAT_WASM,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
fs,promises.constants.F_OK,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_APPEND,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_CREAT,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_DIRECTORY,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_DSYNC,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_EXCL,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_NOCTTY,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_NOFOLLOW,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_NONBLOCK,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_RDONLY,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_RDWR,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_SYMLINK,supported,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported
fs,promises.constants.O_SYNC,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_TRUNC,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.O_WRONLY,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.R_OK,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IFBLK,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFCHR,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFDIR,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFIFO,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFLNK,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFMT,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFREG,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IFSOCK,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IRGRP,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IROTH,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IRUSR,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IRWXG,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IRWXO,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IRWXU,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
fs,promises.constants.S_IWGRP,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IWOTH,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IWUSR,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IXGRP,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IXOTH,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.S_IXUSR,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
fs,promises.constants.UV_DIRENT_BLOCK,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
